,bestanswer,score,BusinessID,Rating,Cuisine,NumberOfReviews
4183,0.999022126,1,bdKc4CSJPv-XLgxVwrtPrg,4.5,italian,377
4184,0.884420037,1,#NAME?,4,indian,27
4185,0.998957992,1,CO3lm5309asRY7XG5eXNgg,4.5,indian,331
4186,0.998896003,1,PerCtK0A27ku-cmBVMh5tw,4.5,italian,105
4187,0.999079347,1,wUu9WcGjP8KS6KlpARChyQ,4.5,japanese,416
4188,0.91642338,1,RRNU27hv8rhBYx-mOinwRA,4,japanese,640
4189,0.000788786,0,ybczZr7m8jZtGe0qDPXW5w,3,thai,113
4190,0.999267399,1,lxNU-aBq0yPwBDx-i89ahA,4.5,indian,1121
4191,0.900165319,1,Xmel8w9le4GEtidgYWu8Vw,4,thai,9
4192,0.911918819,1,BdHWUmVFuo1R8Lctv4K1Ow,4,mexican,415
4193,0.923889279,1,EvLkJaWEXTZ8QNBrxOhDsA,4,thai,675
4194,0.999163747,1,Ck09FempamAKGSPsV_bX-A,4.5,mexican,535
4195,0.891885698,1,ZSDq6s2BFnvZEU4apxXbew,4,italian,99
4196,0.081701308,0,#NAME?,3.5,thai,180
4197,0.000639708,0,yndzCcgUIkGhvTyF4va-Eg,3,indian,29
4198,0.902028978,1,xeC9vn3dxVVzAMR_aFwfXg,4,italian,345
4199,0.921242237,1,TMoFGaSlAlpEGjb9dOKPQg,4,thai,592
4200,0.998879611,1,NsCmrhNRzn7iA6amdSdymQ,4.5,italian,72
4201,0.999992847,1,MNNpsRXe7Wt5m3Jla9Wk0w,5,mexican,676
4202,0.911717296,1,FWjl6BrMie6H78OSWJG5Pg,4,thai,313
4203,0.879285693,1,PRd1P_8glLwB5cNO-hFEcw,4,chinese,13
4204,0.000727148,0,MFtGKvIYMKmJyXaz7IrMTQ,3,mexican,27
4205,0.079681247,0,bgnM6uy66zupYzb4QdL3vA,3.5,thai,119
4206,0.000793238,0,4Fe6J1brxdVHdhFW1iKUlQ,3,mexican,222
4207,0.000846387,0,Ece_DRuD1yQjRPJBAebRpw,3,thai,271
4208,0.076455884,0,9zLUJSScvExs91YizSTLRQ,3.5,mexican,115
4209,0.999347746,1,SULHf6nGQ8sK0UpG1XU30w,4.5,mexican,1092
4210,0.949679017,1,96svxj2NIOrba2fBMZAqOQ,4,indian,2049
4211,0.910095155,1,vec8jeVbbSGzVlStl0Xp_Q,4,japanese,461
4212,0.000735632,0,_CAIoE3fcwkuxQjnTi4e1w,3,mexican,53
4213,0.99890399,1,k_rLFIMOAbvchgWKEuKdtw,4.5,japanese,25
4214,0.076937258,0,BiNtCoIGo00Lua93hOrj3Q,3.5,italian,323
4215,0.912111938,1,rp_TaJRjaNmOCb8vJ2S_sw,4,thai,324
4216,0.062669888,0,JbAdL2vOd-8O_Xa2wRktug,3.5,chinese,22
4217,0.071728997,0,bwzSQq0sUEc3Dpzl6K3mvw,3.5,japanese,57
4218,0.000620206,0,PUwrkoUztUYs4VdHlK9qBg,3,chinese,56
4219,0.892014802,1,H5L18XZRHh_13HaeeHH_sQ,4,italian,102
4220,0.923183441,1,Drb6I9masZDvxQUVcqE2ww,4,mexican,749
4221,0.921468616,1,nrxSzq-VxLqD7aFkE4SH3Q,4,thai,599
4222,0.90165782,1,7USPKYeaAfxl0Ch9j_1l7A,4,indian,432
4223,0.067121945,0,XUYR7XBtPn0cIAn5hCl4Cw,3.5,indian,90
4224,0.929145575,1,abNHO9-xlCsv31gghCUuxw,4,thai,848
4225,0.947931051,1,WG639VkTjmK5dzydd1BBJA,4,italian,1872
4226,0.943609178,1,#NAME?,4,thai,1394
4227,0.893976867,1,t-Pm38_XhMnGfOYgkhaNRA,4,italian,148
4228,0.082373813,0,T3KK5s1HaPGokXEc5Z8vOg,3.5,thai,200
4229,0.911896706,1,7QNfgCS66llLCsVu_8VOyA,4,thai,318
4230,0.902153671,1,shHhP5lfZwrAYFL3K04_lg,4,thai,59
4231,0.906100512,1,nAFhhGRLt5Ty9MJY50RsaQ,4,thai,161
4232,0.076645188,0,n-Z4HSwVeiDyA7AotduUNw,3.5,mexican,121
4233,0.999990106,1,YqWXNq0Ku7cGb6Zj1j43Pw,5,japanese,56
4234,0.085882217,0,wDRgZ1i7xcJ51xgtfO-fxQ,3.5,thai,302
4235,0.881121874,1,DJTvIuXvjoYsypytSD5qJw,4,chinese,52
4236,0.088209987,0,bbb6QZReetkrrubqGWJokQ,3.5,mexican,464
4237,0.064963527,0,Yb6PQ_4YQpJ0SVZ1tetkbg,3.5,chinese,108
4238,0.900878847,1,wnyX_yg4ddSDkupwFKftIA,4,italian,316
4239,0.000632894,0,eVZGBIWAmQxiTwVYA0pjWA,3,indian,5
4240,0.906781852,1,s5JNxy0eAFgxS2Poi73ODw,4,thai,179
4241,5.78E-06,0,oUfTF9uBy6MyKiONbgkilw,2.5,indian,2
4242,0.998947322,1,9ZTyAKZI0cpCbmTYZgNjAA,4.5,mexican,19
4243,0.902540803,1,uPWyvfh5qSrVbujhjsDiiw,4,italian,358
4244,0.000646483,0,3TMP2pncE-0LwoDukbaqlg,3,chinese,149
4245,0.085009985,0,hSiTqxKKgvQSI5x5VdMjoQ,3.5,thai,277
4246,6.31E-08,0,Gzwpeu4rw8T-XDYCllegxQ,2,italian,303
4247,0.894146025,1,FDFE8nqstVJT07LquQ2kBA,4,italian,152
4248,0.0775152,0,QJ_tcL-PH5Cx1QYftTh3Ww,3.5,thai,52
4249,0.922299683,1,LXdblKc5g1Dp17xiV-Am1w,4,italian,914
4250,5.58E-06,0,4jRVqVqkCNFwV8xxh2Jo3Q,2.5,chinese,18
4251,0.896893382,1,lL5DgsvOuiI8nMQcjK1bMA,4,mexican,25
4252,6.97E-06,0,7B7lFbjmXqim9LCpr-jBQg,2.5,mexican,132
4253,0.905063689,1,HD0e3eHwv573qHZOJJitWg,4,italian,423
4254,0.068722077,0,IgTNgGE0qvTjkmCUzrNwtQ,3.5,chinese,243
4255,0.153333127,1,dtnmxLqBnNAfdCN8fYVeLw,3.5,thai,1772
4256,0.908645809,1,XHhRAKq6DArQXYhkgvwaow,4,italian,518
4257,0.905766726,1,sLxHi6kOAEV6iqr45jzb_Q,4,japanese,345
4258,0.999156356,1,R-TRmWuK1nBGRB7iq0XphA,4.5,thai,419
4259,0.904091358,1,wO9FMvtYqsJoYrnHDASE0A,4,mexican,205
4260,0.998899102,1,zdgJUdnxkRmmtb4qIk0ZHg,4.5,japanese,15
4261,0.894230485,1,5DoCTugT9AF-P3VspApsyQ,4,italian,154
4262,0.077005833,0,w2XTAF56oI2ywMGc9W6SQA,3.5,thai,36
4263,0.065055579,0,IdZ9HpVlPA4nVK20-VNQxg,3.5,indian,15
4264,0.897675335,1,OGM4aom3HmTGV10WN_zW1w,4,mexican,44
4265,0.077926181,0,VUcrIqM40HWWb2sxAS9mLA,3.5,italian,354
4266,0.918477952,1,sb1_MyLHzmjV1Jk21pyOIA,4,thai,508
4267,0.062801108,0,2lxsbaVX8REi0sbFu4TzpQ,3.5,chinese,27
4268,0.886995912,1,IRRhwACUiMaqkBVAZiCzeg,4,indian,84
4269,0.00065315,0,_VWpp7qBwJTAEwc4U2QX8Q,3,chinese,172
4270,0.998411894,1,44SY464xDHbvOcjDzRbKkQ,4,japanese,9709
4271,0.998944819,1,HMyWIC0qcKOH29qquCH2Dg,4.5,japanese,110
4272,5.34E-08,0,ZshusrRIXhvyT5GMShPCAw,2,indian,25
4273,0.998950183,1,MfHEjRvZVplBVQyLC4wQOg,4.5,mexican,25
4274,0.062827379,0,3uJAt1EHG0x9pz_c91AHuQ,3.5,chinese,28
4275,0.097153574,0,Wn-onuhUajQG6Iwngav74g,3.5,thai,606
4276,0.079537861,0,eSyYRxNDQoOundKSUqRosw,3.5,mexican,211
4277,0.914025187,1,1gK-0_lGqjxbwiHWcXXdzg,4,thai,378
4278,0.898826957,1,eWMuXtaBzf0H5u0Vf_zpjw,4,italian,265
4279,0.064946845,0,yxNl-s1wpguz-7BnQ-EbTA,3.5,indian,11
4280,0.082340091,0,WueXPnaTvM_R5UuPjxbbQw,3.5,thai,199
4281,0.892358184,1,PuJex8WQ5_Qym17HP03mXg,4,italian,110
4282,5.82E-06,0,XEN8cu1woUXfadkWBoxjRQ,2.5,indian,17
4283,0.998951435,1,tjstlcFtOiXnUU1MAG1uqg,4.5,indian,317
4284,0.899837375,1,NqwwyMMXIS-JnwdDQBQT9A,4,italian,290
4285,0.067010239,0,iGIr7N3UlcidQ0FlPBSK4A,3.5,indian,86
4286,0.999103487,1,26E3j9l0XW_onVIUP-ThCw,4.5,italian,572
4287,0.998893201,1,r-By0Hcu8imVawDfIMwRdg,4.5,japanese,3
4288,0.073941171,0,HDDYiEkZpVgHpCDLP4FEFw,3.5,mexican,34
4289,0.066260524,0,EXFJUuKdtnf4eV1IF1drWQ,3.5,indian,59
4290,5.28E-08,0,z-0XNRNvLK1-UOPLakh4HQ,2,indian,1
4291,0.891307652,1,9y6UQ2GYKe08-WF_1jTX0A,4,indian,182
4292,0.998939812,1,-2KLOAWzJ-wbUSC40WR8EA,4.5,mexican,3
4293,0.881914377,1,5TnBfeoBpxPPwIXMGBMasg,4,chinese,69
4294,0.903649867,1,s8fqj5tqibEsRGXHMxhOEQ,4,japanese,290
4295,0.998926103,1,5MpWHGQ6Qc-M4q1KL_nioA,4.5,italian,167
4296,0.909522891,1,13jzN6n45XtcbYA46nWThg,4,mexican,349
4297,0.083127216,0,fnj0NiZpdmtUl7PzITgv3A,3.5,japanese,415
4298,0.998808265,1,RSIboJc3I_PAMuJ058GmrA,4.5,indian,30
4299,0.00082735,0,zKokTcCI-L1xZwcvE9AxAg,3,thai,220
4300,0.897675335,1,o5fBZCGs2HCkibIxQ2-2ig,4,mexican,44
4301,0.882378757,1,U7N6Jd8Qe7rbYB87pwuAoA,4,chinese,79
4302,0.881448805,1,x3_DaW2lWCNovheuZV_nAw,4,chinese,59
4303,0.074882805,0,ciJkcDZ5kCh5D0wWyvvipw,3.5,japanese,161
4304,0.998823941,1,vgG8hgJbPLKfx-n9TYqCDw,4.5,chinese,156
4305,0.916635811,1,kB3QyyhHFVyhGgp35Rnuew,4,indian,839
4306,0.883228064,1,EVH3Y_xhthvSJN-TRtzZFg,4,indian,1
4307,0.000713084,0,PntYFpmgQjAuccjszMFbBw,3,italian,176
4308,0.076835193,0,u1KX3yw6L7pg1rbFl_Sx3Q,3.5,mexican,127
4309,6.66E-06,0,FA_0DX6FwHm1Lnqz_fd9iA,2.5,mexican,30
4310,0.88943404,1,WekK6vHrQZ-81CijH2sGiw,4,indian,139
4311,0.907045901,1,6wJOojpF2c4lLeBNbTBB0A,4,thai,186
4312,9.12E-06,0,POGfmcCkuLpkP_Vz98DuwQ,2.5,mexican,733
4313,0.897741497,1,modTogi2UZRnoGTk82nRDQ,4,japanese,142
4314,0.076129258,0,A_pEWrmdOmOuppwSZOlCBA,3.5,japanese,201
4315,0.998969316,1,xzN2k19JXDYjOWAhNw62aw,4.5,italian,259
4316,0.000808681,0,cDbqCTmv0_hdREUMI7KReA,3,italian,458
4317,0.896638751,1,m6WOGq7BSB8YPjKoOpNTLQ,4,indian,308
4318,0.899837375,1,I6Wg1NFYAAVzM2OpsdqcXA,4,italian,290
4319,0.918277204,1,1MqGlFP3b7H77fzUkJMKgw,4,thai,502
4320,0.998955727,1,iw5iI-jFXnDZaeiGt4Weaw,4.5,mexican,37
4321,0.910800755,1,sLWWrz0iteDNQQJJ21FBUw,4,mexican,384
4322,0.912641346,1,BgGz5IdV53bGb4o7opR5zg,4,italian,628
4323,0.077931114,0,OHLaE-7IMfMxEW6QhXND5Q,3.5,thai,65
4324,0.068658628,0,x6u4DehJyvFPJKOOSjhPdg,3.5,italian,48
4325,0.998939812,1,q1j4Xgq0_myV0hzgTZ2nkg,4.5,mexican,3
4326,0.904602528,1,BXiX5-ce4NNxsw7eUDZeOg,4,italian,411
4327,0.900885284,1,RSZITLOyKCsvCKLJNiE3Hg,4,thai,27
4328,0.998899221,1,L6DAp6L1ZJKeeDN2PwoOLQ,4.5,indian,208
4329,0.000824629,0,UAEQ0J9QmAJWv3vL5HEmeg,3,mexican,309
4330,0.070514828,0,3uXPkkEZbUrbk3e04aBZmQ,3.5,chinese,305
4331,0.91145134,1,Yilk_Ucz4L6w9EmvAS2gHg,4,mexican,402
4332,0.908942044,1,vXYFa2qzppkGiOiVPrLwDQ,4,italian,526
4333,0.998940766,1,qUkFTWe0D2fq63qfiXDpzg,4.5,mexican,5
4334,0.0926525,0,VIIfYEzIppjps0K_J_8zLg,3.5,mexican,585
4335,0.084719054,0,La78lTOdzTrdFYTGXUp7og,3.5,mexican,365
4336,0.896198869,1,i4TzhIY8z0KIaBBH1iLZLA,4,italian,201
4337,0.159219459,1,B3i4zs5wquFu1UZyzYJ-bQ,3.5,thai,1872
4338,0.883228064,1,x4Xptj-YNZ-aGNhn4XyfsA,4,indian,1
4339,0.907167435,1,d8qCvlsG3jwxQPZc_OGogQ,4,japanese,382
4340,0.908311784,1,ZMFj1vCfQWdSAtwyjqRUlw,4,italian,509
4341,0.090475865,0,t86q8MbsrW8pB8bmfwPWTw,3.5,thai,430
4342,0.908799827,1,zENn0_yDJEdLoHyivXb2xw,4,thai,233
4343,0.999014497,1,zNcDCPiUsE5aT6jyaCVtmA,4.5,mexican,167
4344,0.91160357,1,l7OsDvMOO3ji3fg0nT0QzA,4,italian,599
4345,0.084201083,0,0o0s6bUIuy0LTGNR3xYzzw,3.5,mexican,350
4346,0.933757424,1,yi6jIxzHo-nbAOG4KWuqcw,4,italian,1299
4347,0.999148011,1,b6jOwyX4iaagw8YjXqq1sA,4.5,italian,686
4348,0.999990344,1,LSMfKvER1s42GV_BV4nELA,5,mexican,1
4349,0.89124769,1,ya4nQkuVH1ZnmNp9m1yISg,4,chinese,277
4350,0.999061882,1,HnTcWZbZJzNAYO8YseQlSQ,4.5,thai,181
4351,0.998813033,1,Tx3pJnxQo00twdxjvjc8Ow,4.5,indian,39
4352,0.00081411,0,BP0Uujyof1WKGkLuPbTLKQ,3,italian,473
4353,0.998911142,1,vjj3MMPkULJUCv8xf3XRiA,4.5,italian,136
4354,0.999068439,1,Xu8H24NxJJxEE-9wGp_AMA,4.5,mexican,293
4355,0.998848677,1,_yMBdYh5p--WtF3n4a2iNw,4.5,italian,11
4356,0.070596129,0,OmB4X44Ru8gjD6qgSNlXdg,3.5,italian,115
4357,0.998776257,1,v0opDMezc6pKgdfR22KUnQ,4.5,chinese,67
4358,0.073612727,0,BpdlX1j1-FbOC1dWIrZv4w,3.5,italian,216
4359,0.900974154,1,0GN6l4FAknTFSWZhEan45A,4,japanese,222
4360,0.998984635,1,lxKFLdnWRglNVQg7O20-RQ,4.5,mexican,100
4361,0.998858929,1,VHkiswx23peLA9Y8rHMo7Q,4.5,italian,31
4362,0.08506579,0,1UqrqRx_35w87pQeg17Gqg,3.5,mexican,375
4363,0.897551894,1,Uj3QA_FsDcGtn_kpsIxU1w,4,mexican,41
4364,0.897372186,1,bnaeQCoBiQ7a5IfyBkrGCg,4,japanese,133
4365,0.067279048,0,Tb4aUIIy74xG9wLDEwpxdw,3.5,chinese,192
4366,0.998795986,1,TXjvmpAl7otZcuk_7hYZ2g,4.5,indian,7
4367,0.892100751,1,IIsJN_ilLI36zGAF3SMCCQ,4,italian,104
4368,0.998970509,1,hOLv0a65RSb5QvFd0FrYjw,4.5,mexican,69
4369,0.998939335,1,ymOnfGk4cGaBuIl4Nue1EA,4.5,mexican,2
4370,0.998947322,1,YOuxIvQh4RbX14Sh98m74Q,4.5,mexican,19
4371,0.901283145,1,RjblkxUBTtzG-tcgFyCofA,4,thai,37
4372,0.919436753,1,F2YbqhVr6hBsFrDCyr6M_w,4,italian,826
4373,0.064730346,0,zTnmM6irhHZ8KrdFDtk3FQ,3.5,indian,3
4374,0.899303913,1,_URXTaYBbd2XX5qJbDkKAg,4,mexican,84
4375,0.000689192,0,TTwPVEHeSeyFMLF6cik8Lw,3,indian,196
4376,0.074531302,0,HJwXGxmXdB1X3gfCZMujjg,3.5,italian,246
4377,0.893578827,1,1KGvtMU7VBcdlvxo2brdQg,4,indian,235
4378,0.000656185,0,sEShqxRbZuWqjXEVCGMK9g,3,indian,86
4379,0.078769341,0,DtkyPDGAodq5bAesiFa-JQ,3.5,thai,91
4380,0.916845798,1,nm5rcWNmfevNXLNQAITi5w,4,mexican,556
4381,0.998744726,1,7wrFd9tnIBMClzDnrWdSNw,4.5,chinese,10
4382,0.904632092,1,M8YeVFsrlYTvoAU_NFPk5Q,4,mexican,219
4383,0.063487805,0,GmtybiZEicQ4qqPTzhqVew,3.5,chinese,53
4384,0.930831492,1,2VpurA2lb-q90nmALklNcA,4,thai,906
4385,0.889521718,1,CcncHLot-nt8qECbw3SNsg,4,indian,141
4386,0.901292205,1,VR7vl4qSerSyEMpHc0Bp9w,4,japanese,230
4387,0.878763616,1,To_cXGhJEjw3NT4v8mzFxg,4,chinese,2
4388,0.924241006,1,hh0ae47ojPqq3USCRLmAjg,4,japanese,879
4389,0.000873862,0,wtQHeGI3L04xCJ5jODsRlg,3,mexican,439
4390,0.887949467,1,cp5k0PKl236X0xaNDYR5Zw,4,italian,9
4391,0.898980081,1,bly3jHNlMEiNCDTYB-qbrQ,4,mexican,76
4392,0.892417908,1,2ZVnk4slnk8QpFwVLfYfYw,4,japanese,15
4393,0.998772442,1,PBvQjFOcMBn76pb8okbHOg,4.5,chinese,60
4394,0.998881638,1,l6vYyf3c6Idf3hPFzjJULA,4.5,italian,76
4395,0.882100582,1,LT0yyLNM84EiJj9DL0rfHA,4,chinese,73
4396,0.999036074,1,Aw69I2eD-lYffytWGGYM8A,4.5,thai,120
4397,0.999989867,1,skhPdP1hEmyZzaJMpP_wIQ,5,japanese,5
4398,0.907271445,1,5-cv4xv4IBao7N1LSH6tHA,4,thai,192
4399,0.958619952,1,Rc1lxc5lSKJYd162JHNMfQ,4,mexican,2219
4400,0.912076175,1,gXuKTGiI6-rwiKGN8iGWZg,4,thai,323
4401,0.085183725,0,41gVUqFxmbjqSQYjGV23Rw,3.5,thai,282
4402,0.999988437,1,YE2FPm9o32ojTG2_1pJBYw,5,chinese,4
4403,0.001000417,0,6TCMYUyT45aj-89fYJOiyw,3,italian,935
4404,0.075441256,0,HsqaGB90PYkI0En3rrtupQ,3.5,japanese,179
4405,0.000867198,0,w2oSwwvOf-DBnEUumq_TIA,3,indian,711
4406,0.901108861,1,OsnvNfvVnpjnFklon1s-vg,4,mexican,129
4407,0.000739783,0,tIxdV0d0FJXTcc_yruK3fw,3,japanese,162
4408,0.118721545,0,qiw9Kgsu5YVGrQL_OeDmcQ,3.5,japanese,1302
4409,0.882517695,1,1UtavhY5umBJPJkP2jJGMw,4,chinese,82
4410,7.18E-06,0,F76RYME8VeIIJDkVCOe0rg,2.5,mexican,197
4411,0.085798405,0,KVOSON0zEwnmCxzp9azwFA,3.5,mexican,396
4412,0.000763172,0,1BJo1JcwYHUuk-UfJLEwUQ,3,thai,39
4413,0.08199802,0,nw85LVh6H3JIiw3ugvhAmw,3.5,italian,478
4414,0.082272664,0,5DwGICd6TkAnvO6YNeYp0Q,3.5,thai,197
4415,0.896438122,1,#NAME?,4,mexican,14
4416,0.998740375,1,Q3-zMT4lS0f3m-YK-eh_tw,4.5,chinese,2
4417,0.998888433,1,Dw0D3560Yt3pQtdm74gGeQ,4.5,indian,186
4418,0.998781264,1,OmCJH9XPC_Zc9S7CWe__Xw,4.5,chinese,76
4419,0.000775951,0,2txI-FAVf7q0SHNPcnjm7Q,3,japanese,269
4420,0.062617473,0,6KQ-jlXjOgb_uVeZxgimqQ,3.5,chinese,20
4421,0.906465054,1,zb45GcwBARV0DndrwAr-9A,4,mexican,267
4422,0.062538929,0,a52GUjv7jYD3Baa0Ltbytw,3.5,chinese,17
4423,0.0007738,0,gNS0joGKALsNXFqKmZuurg,3,thai,70
4424,0.085448965,0,bCCW3DOK5vDR6x4qb2YzFw,3.5,mexican,386
4425,0.91675669,1,SRlMTom32vVRkyvISUnnFQ,4,thai,457
4426,0.998943865,1,s2ii7iNxb0-hGVxHf0yexw,4.5,japanese,108
4427,0.898028016,1,flHcoaHEWxACgc-Vk9MsOQ,4,japanese,149
4428,6.36E-06,0,x31Xmdw1ekbG-TdD8hT0_w,2.5,indian,216
4429,0.882887363,1,BkXb82Y2OIsQ5RpNNQOYmQ,4,chinese,90
4430,0.883366108,1,#NAME?,4,indian,4
4431,0.066232912,0,0_ONgLkWOmGnjhCecpZPYQ,3.5,indian,58
4432,0.999990344,1,oB-4zuwbICQ0BvuS5D5Mtg,5,mexican,1
4433,0.000776219,0,tVE5TyJ4NYj_Vw_6mFyRig,3,thai,77
4434,0.070012443,0,6osYYrn77CbYPUrSnJOTBQ,3.5,italian,95
4435,0.998778522,1,0WDHtP31HeVY0LP8INiFzQ,4.5,chinese,71
4436,0.073175848,0,HHkTmzDBE9sGWvtSW9Ne8A,3.5,indian,298
4437,0.06542594,0,lmiwPS9tl3cyMDGDeVstqQ,3.5,chinese,125
4438,0.999201357,1,XipQLDbyTl5tsLlyzAWzug,4.5,mexican,638
4439,0.918685973,1,_FhKGcCbiYgtkXcCiwTAiA,4,japanese,707
4440,0.086912289,0,juoHZs-uMmqW4gQ1iISvxA,3.5,japanese,524
4441,0.878763616,1,NFa2F3vQaZ0WPpcA1aI7AQ,4,chinese,2
4442,0.91143775,1,LkT2-XYjuCSmObs8rOLdzA,4,japanese,498
4443,0.897602439,1,rpVX-o82EEOX8ZDnM28a_Q,4,italian,235
4444,0.075316824,0,zhkyBId_RIPyiOFE2R1PRg,3.5,japanese,175
4445,0.918944895,1,Kqb7MjTPNkjPMoFRd-rWpw,4,thai,522
4446,0.925524533,1,qosp2vDDXks8eMGH7p4WSQ,4,mexican,824
4447,0.000759118,0,NZb6ILmE0p4gQ5harzrAvA,3,chinese,509
4448,0.912034512,1,lwfCl81r5a0mjxDNxNGC9w,4,italian,611
4449,0.999990344,1,Xl3_Yl-tWwLY-nfIpQmybA,5,mexican,1
4450,0.068618879,0,NHoKf98A1Hi8htHEfeptgw,3.5,indian,143
4451,0.999990344,1,MhGjWgAFFyb6QMwUIkhpBQ,5,mexican,14
4452,0.94166857,1,RemvTpxalDjSew5HwmNzUQ,4,mexican,1410
4453,0.000816716,0,lt3Leywt1pzy23OzDqYRVA,3,thai,191
4454,0.075515516,0,FrYsIO_pXB6csWkvy-nfbQ,3.5,mexican,85
4455,0.903323233,1,kDJbzzmCEjFbyDQ-lSygvw,4,italian,378
4456,0.900470376,1,m3C3d47Bh4NJHGXvT6Rqbg,4,mexican,113
4457,0.998758197,1,ikx8R8u2lmxhpLGByCjgPw,4.5,chinese,34
4458,0.898216486,1,2MuvmwOuwvGOWkBimhniLA,4,italian,250
4459,0.069076926,0,GafVAOtTmzjiC9B8jKPm_g,3.5,indian,159
4460,0.9027825,1,xUKC8OyvQbK7KzpE-S68dQ,4,thai,75
4461,0.90480119,1,brMIenh-sAXr1zq6zpBKLA,4,thai,127
4462,0.906284094,1,Y3xDbSHXs6apMA4JLGJZ1Q,4,italian,455
4463,0.999177039,1,unWoFZeSWa0DK1YMekO_Uw,4.5,mexican,571
4464,0.971572578,1,NOh24SMS6k4pzNv8Ds7KDg,4,mexican,3090
4465,0.000618272,0,hQ1WItXONlYKd3yzDUPBYQ,3,chinese,49
4466,0.000775527,0,l6eDOCOdQqRHNXOhhFkiiA,3,thai,75
4467,5.80E-06,0,#NAME?,2.5,indian,9
4468,0.907542646,1,#NAME?,4,japanese,392
4469,0.92319566,1,kwqOmEwWJ0D9PyCdFGE3-g,4,thai,653
4470,0.910160005,1,ebhDBwRzD--eoiYcO8M18g,4,thai,270
4471,0.999988437,1,mJtzpKUPK2GquqpR9JS-jQ,5,chinese,2
4472,0.998948395,1,Ei5qjq0qmfNLkdVoO-S5Tw,4.5,italian,214
4473,0.998949349,1,UB1mGugr1pvgUUP1eTNXrg,4.5,italian,216
4474,0.998913765,1,R2WUk-6zIaJCFQXhAvlm9g,4.5,japanese,45
4475,0.073715806,0,7e6fLPB03_xon1vnIQ6gJg,3.5,japanese,123
4476,0.904501677,1,pcb8yK9_28uWz5CyokjwSg,4,japanese,312
4477,0.998796463,1,v6T5UgEnKdJneY0cO0nSoA,4.5,indian,8
4478,0.920950353,1,74FFOreAgPphSwSZlfZzgw,4,thai,583
4479,5.28E-08,0,#NAME?,2,indian,1
4480,0.909962952,1,IfIyjm4SfORGYPbaAWST3g,4,mexican,361
4481,0.000613326,0,_PJ_XVxkiStr04GkpWXSVA,3,chinese,31
4482,0.892117262,1,mo0bW6mbAb68-9K90pwo6g,4,japanese,8
4483,0.000668116,0,h7zYnCeSzTc15uU4J85NwA,3,italian,30
4484,0.922719598,1,f7jZvRH-h76F4emzvKytaQ,4,thai,638
4485,0.08299125,0,0lZeHrKy9DLfBxek_oR3Kg,3.5,japanese,411
4486,0.078156181,0,KS-DmyDoStti9ZjAWPO53A,3.5,thai,72
4487,0.885057271,1,u1KbxbnFOpcBviPOwIPPRw,4,indian,41
4488,0.879143536,1,48bFNXISuqFzkAG3Iak8Gg,4,chinese,10
4489,0.999990344,1,CnQg2E3xytCY_TlEKhd10g,5,mexican,1
4490,0.000787029,0,ItZ8CzZAGXGjB8_9HxDIXg,3,thai,108
4491,0.906062543,1,qtRPV9YANKcXU3OzcUUokw,4,thai,160
4492,0.06737414,0,hG1H6NRQvWQkr7OeTFqDSw,3.5,indian,99
4493,0.998928487,1,MCnexHfsclcOpLHS4_2U0A,4.5,italian,172
4494,0.076267011,0,MEmKGwYjjkoibhNd_Tdtbw,3.5,mexican,109
4495,0.998906255,1,eTneVbjPKdo4gD9HfkDGdA,4.5,italian,126
4496,0.081067339,0,OPSCHpuBSthP7UwnMm0GSA,3.5,thai,161
4497,0.08813791,0,I-B1Xbq6vIGRkdKVaQ8Uew,3.5,mexican,462
4498,0.896364868,1,iQo5aJwTL_ZrXCdPFKq-RA,4,italian,205
4499,0.074401155,0,hLwzr3ku6D2zsW9OUmp6cA,3.5,mexican,49
4500,0.882286131,1,YIwYw_A_LRwK66HBTzogYQ,4,chinese,77
4501,0.901688933,1,186fNhLP6ymshr5-CA0Lfg,4,japanese,240
4502,0.899142146,1,DGloxcTvrqGLlSghSWtAlA,4,mexican,80
4503,0.930647612,1,-b3J-5K_beWyGxQ1Id7KQg,4,mexican,996
4504,0.999193609,1,lESxFswvOPUFUzj6HsTnqw,4.5,japanese,713
4505,0.910021961,1,zuiEL6WWZ0OXGS5whWfqGA,4,japanese,459
4506,0.998896956,1,-7iUpGTNDdy4WjxLGYp-_g,4.5,italian,107
4507,0.932928622,1,bVkjBJlAIwKAj9Aw1KVWjA,4,thai,980
4508,0.910990298,1,h9rymMeMUMOxQ9d93U0YDg,4,italian,582
4509,0.081768304,0,bfg1MmcnH6DO1dgF_tLxkA,3.5,thai,182
4510,0.998954296,1,0Nu2kmbWnfP7GD-NZ5h3fw,4.5,mexican,34
4511,0.077758595,0,E_oFzRY-7j9T04qHkORCsw,3.5,mexican,156
4512,0.900535226,1,mlJpfJMCS_bFnR5cWX6DTg,4,japanese,211
4513,0.998912573,1,7cjT33LfYSk7vrRdEaSr4w,4.5,italian,139
4514,0.998902798,1,_eImQkZt0MlQ0jLZH2LrTQ,4.5,italian,119
4515,0.074285127,0,3FCxi2imtP_wMgsgsqIQOw,3.5,italian,238
4516,0.916764498,1,00mykkev3tKCjTsKV60yOA,4,japanese,650
4517,0.902477443,1,0Lnp_fi3gI2bfJ8RcMDfjg,4,japanese,260
4518,0.901148617,1,0X0cXXEyFa50ptzNpAZNyA,4,mexican,130
4519,0.999989867,1,bmibNXsGjRnKqvW4rMHEAg,5,japanese,1
